locusId	sysName	desc	setATCH99 Time0	setATCH100 Time0	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH166 Time0	setATCH167 Time0	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH238 Time0	setATCH239 Time0	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS00015	DZA65_RS00015	DNA replication/repair protein RecF	0.579656801108039	-0.579656801108039	-1.511261173105	-0.7991421062735	-1.0958569883835	-1.622393746718	-1.42023898641334	-2.09467339510454	0.149272488406048	-0.149272488406049	-0.881989824891027	-1.95494464872502	-1.3680046877201	0.411146940737915	-1.52064068530948	-0.103598986306213	-0.428107674490247	-0.66414461571862	0.00192214016539054	0.348490643081908	0.791863459794836	-0.571455797817329	-0.539687717289406	0.30928455834039	-0.101154556216157	-1.07471248310724	-0.162535556604172	-0.462020109918279	-1.06520069804877	-0.0797790264055024	-0.22957966551634	-0.29689318024428	0.29689318024428	-0.70007829506252	-2.00718219328067	-0.0150221879892301	-0.940719387564138	-0.755938724573803	-1.4917022266707	-1.47483654487224	0.196712356512046	-0.149615072289553
DZA65_RS00025	DZA65_RS00025	MFS transporter	-0.411158243837666	0.411158243837666	0.472935355342021	0.560812315227419	-0.589138373699994	-0.0214382683689234	-1.44785527841236	-0.154118395091051	-0.352081852037485	0.352081852037483	-0.265299482515357	-0.997990535065666	0.0875602843804751	-1.84069368059286	0.669576272200475	0.666531388796276	0.0848825340222986	-0.753442534499274	-0.488063972550589	0.124768705485831	-0.000713388556765437	-0.618507576319445	-0.240604561519307	-0.854440149560589	-0.390797489200494	0.0136392801595335	-0.732884469329704	-0.205074564799151	-0.955310254988249	-1.44253171201443	0.776278417231512	0.242597119212895	-0.242597119212896	-0.513121224490928	-0.271574086348298	-0.563276331348662	-0.987357177494202	-1.68368920857035	-0.396337802522619	-1.261287450819	-0.915492174277075	-1.20193955067121
DZA65_RS00030	DZA65_RS00030	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	1.74731242353835	-1.74731242353835	-0.0498786966094548	0.0449403229595082	0.442754867516688	-0.308780978898582	1.27050511029444	-0.780804393122461	-0.444556989272662	0.44455698927266	-1.36269276151023	0.0639646807216572	-1.33617905548471	-0.424174244301148	-1.09495581337672	0.276635483854387	-2.02472062492161	-1.26371534296447	1.17745484501033	-1.42399289157035	-0.301573159729039	0.332599277136458	-0.0647999856528231	-0.60027863623642	0.0251833990838869	-1.3175153398924	-0.764110929044511	-0.682143287358549	1.55666101076526	-1.80506279644489	-1.63116578190383	-0.216810839182649	0.216810839182648	0.383271530068321	0.691499989181383	0.838997372257919	-1.66682950474941	-1.38762178532525	-1.0533913605947	-1.74768155006445	0.376473026261206	-0.788811310203723
DZA65_RS00035	DZA65_RS00035	oligopeptidase A	0.647327177547382	-0.647327177547382	-1.3245443546451	-0.188972322905552	-1.2243025917133	-0.0645734999685802	0.205206833196456	-0.203868184912068	-0.0632251451448251	0.0632251451448229	-11.6500593904721	-12.904813806599	-11.9739696655779	-2.10081137751087	-1.43683189297484	-2.62208698616759	-2.38811501127153	-4.74061986283519	-3.97038286635716	-2.23538979716421	-3.53682263480584	-2.51892845047913	-3.28821315281835	-2.60670420190348	-1.54008765175351	-1.6727621089997	-1.27101714310594	-2.13311201538529	-1.69288474041892	-3.17180541074166	-1.96023703825983	0.105549183496066	-0.105549183496066	-0.821246225334538	-2.40220235667449	-1.57829599820068	-9.01962043314057	-8.03249193186781	-9.11337933312663	-1.30646920413173	-2.04772993711567	-1.25755463432344
DZA65_RS00040	DZA65_RS00040	DUF2623 domain-containing protein	0.495456096822846	-0.495456096822846	-0.239479997593941	-0.24693660660702	-0.290129644308594	-0.391159137581153	1.10692432731494	0.905988034896349	0.896779944100481	-0.896779944100482	0.315709429491626	0.374095094084749	1.52341226310084	0.460312846866174	1.46274009742926	0.109129370119725	0.356291090540124	-0.714123704480811	-0.486478298889144	0.654544383267248	0.862433731726918	1.03852368262099	-0.021537562737735	-0.892268736029738	-0.666248372509393	-0.359210732847096	-0.789033181243424	1.00014829071972	0.941273457409061	0.596429454509826	-1.4154176950241	-0.515894874718659	0.515894874718658	1.3862160566741	0.299749658053549	1.28180604465909	0.106480631287643	0.244186818286152	1.01487312112651	0.224405678497596	0.747391789878761	0.183721383275835
DZA65_RS00045	DZA65_RS00045	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.821736483751189	-0.821736483751189	-1.67526113159191	0.45052283674591	1.01722854457917	0.117529807038336	0.0740054274262777	0.0993490914795889	1.59860682664014	-1.59860682664014	0.370312480891502	-0.644906768548868	1.3864137082484	0.889787871738603	1.35012316734253	-0.440120527635483	-0.317944068805044	0.264378400298786	0.655792103439736	0.883752907029216	1.05827486550434	1.88852483975176	1.47745125778702	0.929034821786825	0.367903513747728	0.0750185556676018	1.23184038179646	0.73846124859586	-0.518584534326561	0.512347851361749	0.14834362117901	1.37685240030785	-1.37685240030785	0.126586723000339	-0.482907004223176	-0.902572790000456	-0.142989553481539	0.555707455953027	-0.842305554283178	-0.0632874408173285	-0.0218563393132719	0.286682664464442
DZA65_RS00050	DZA65_RS00050	ribonuclease Z	-0.675348289961079	0.675348289961079	-0.549515013132577	0.222709017069432	-0.0805760707851537	-0.347408582121357	-0.251854253347741	0.425669450445924	-0.361636282042689	0.361636282042687	0.205012241225342	0.315430323112562	0.904729406932586	0.867546341359639	2.0099245650836	-0.0705085933005149	0.281209048937205	0.931432638309634	-1.34921182039877	0.26647978537702	-0.956988415107535	-0.511852184134643	0.104070243394505	-0.675676922753685	-0.113384137531982	0.916172084852615	0.0947861941540325	0.15864338419658	-0.541229299075648	-0.601096535420849	0.154115345794843	-0.26629106195483	0.26629106195483	-1.16812632625763	-1.3769960648943	-1.47276108106362	-0.849519628939477	-0.711799098376963	-1.23049756947435	-1.67139064511322	-0.980765079357655	-0.76710189001876
DZA65_RS00055	DZA65_RS00055	glutathione-disulfide reductase	-0.115020043164526	0.115020043164525	0.395924117391196	0.589469688449816	0.367569492974601	1.18334780198781	0.833997611850367	0.514998349604486	-0.180762891124928	0.180762891124926	-2.43230611713566	-3.47839230496256	-3.13081290048665	-1.43262792268158	-1.28775668586748	-0.173717417128502	-2.34844731830374	-0.499795706301528	-1.95431899880502	-2.53519530157674	-1.93207698783193	-2.12563903190619	-2.50466329917979	-2.72213979423579	-0.835924472474851	-2.81802258789284	-1.98574625924099	-2.23138585646789	-1.02352719627713	-2.18462167028094	-2.03746554265433	0.158124145797939	-0.158124145797939	-0.704384708194888	-0.0162607858624774	-1.1464824070553	-0.429104991497695	-0.94247529808635	-0.995637768242186	0.166240257868512	-0.0781641759390631	-0.663055804877583
DZA65_RS00060	DZA65_RS00060	DASS family sodium-coupled anion symporter	-0.243737873705242	0.243737873705242	0.780530483400478	-0.103589230742426	-1.00447732698552	-0.294243232605335	-1.23355872097606	-0.0775211007212088	0.256755871375612	-0.256755871375614	0.7951911621827	0.86104704377678	-0.218236651782922	0.0804795567843338	-1.48745408268791	-0.961463614409943	-0.228154922764719	0.648036215891383	-0.619924939464527	-1.20460571131151	0.422891032966784	-0.400987952585229	1.01201545806672	-0.0249854379362175	-0.370812311041347	0.0754153229681674	-0.851175420571146	-0.521760529619884	1.19394246108341	-0.48219832519535	-0.329221569595881	-0.331727527278312	0.331727527278312	0.434571931838315	0.275180368875748	-1.02414925627885	-0.256585112393513	-0.194132918900864	0.916078996045107	-0.136113887722004	-0.738899659952959	-0.510718315104176
DZA65_RS00065	DZA65_RS00065	adenylosuccinate lyase family protein	-0.263323996719398	0.263323996719398	0.499472948306693	-0.184564264410839	0.921447516266672	0.131981737178455	0.0902974734691537	-0.0143586253725776	-0.388180858419109	0.388180858419106	0.0728490744409327	-0.490294036781751	-0.546833023801865	-0.794581913788469	-0.258297874186685	-1.8271807327605	-0.358753841773389	-0.534636989909816	-0.62273558547595	-0.947942098146259	0.25900517288601	0.270195331679979	1.15667960975672	-0.322821362690603	-0.491473999408718	0.137798939009046	0.631500808827738	-0.453141339308736	-0.464259229976837	-1.00067061550258	-0.624233585505264	-0.0530052450538232	0.0530052450538227	0.15255393354742	-0.0307144668122908	-0.430081033366879	-0.378271127002346	-0.768052014673394	0.181415947924395	0.318419744424717	0.230733713344574	-0.453662333806809
