locusId	sysName	desc	setATCH97 Time0	setATCH98 Time0	setATCH110 LB	setATCH111 LB	setATCH112 LB	setATCH128 M9	setATCH129 M9	setATCH130 M9	setATCH143 Time0	setATCH144 Time0	setATCH145 PDB	setATCH146 PDB	setATCH147 PDB	setATCH148 Atlantic	setATCH149 Atlantic	setATCH150 Atlantic	setATCH151 Atlantic	setATCH152 Atlantic	setATCH153 Atlantic	setATCH154 Norland	setATCH155 Norland	setATCH156 Norland	setATCH157 Norland	setATCH158 Norland	setATCH159 Norland	setATCH160 Upstate	setATCH161 Upstate	setATCH162 Upstate	setATCH163 Upstate	setATCH164 Upstate	setATCH165 Upstate	setATCH189 Time0	setATCH190 Time0	setATCH191 LB	setATCH192 LB	setATCH193 LB	setATCH194 PDB	setATCH195 PDB	setATCH196 PDB	setATCH197 M9	setATCH198 M9	setATCH199 M9
DDA3937_RS00005	DDA3937_RS00005	FMN-binding protein MioC	0.207202983254457	0.207202983254457	0.174948155069535	0.167717133134188	0.205718713028181	0.171858567256109	0.216032329350666	0.180181081481509	0.174354597383493	0.174354597383493	0.162928200114179	0.246966592096757	0.162928200114179	0.286284244529754	0.204315601873158	0.165670226429943	0.148586720330146	0.20036330135456	0.227834388549798	0.213230238435842	0.291052919996915	0.239124374565085	0.213230238435842	0.360634900796365	0.227834388549798	0.210093568398192	0.194393492797847	0.227834388549798	0.234367025579295	0.132780434706834	0.2057025649287	0.193092268786643	0.193092268786643	0.213833679624812	0.205541237064954	0.227346685132625	0.161651774792771	0.192252915906352	0.223653199734305	0.182788298740649	0.213833679624812	0.262063508395724
DDA3937_RS00010	DDA3937_RS00010	transcriptional regulator AsnC	0.0786471450645093	0.0786471450645093	0.0704078749133617	0.0694473540163019	0.0748494357275293	0.102739689906646	0.104502270327303	0.113388608304948	0.0639137678955761	0.0639137678955761	0.0815083054088407	0.0805950933522348	0.0779900018269774	0.0869681996777893	0.0636928343153084	0.0746505203054836	0.0676025626733462	0.0689567320842213	0.0677828713089672	0.0663937801373809	0.070750117871376	0.0705889129049882	0.0697025569970893	0.0912213315869455	0.0657422434028982	0.0726268584244181	0.0653096300198056	0.0898541615705187	0.0718066346471727	0.0667724612979236	0.0638327846513806	0.070924826399895	0.070924826399895	0.0712081491579572	0.07170762974448	0.0733571756027909	0.0867223069977288	0.088651539343102	0.114652134247899	0.110221570707015	0.0867223069977288	0.100918228952205
DDA3937_RS00015	DDA3937_RS00015	ATPase RavA stimulator ViaA	0.0551184065194085	0.0551184065194085	0.047642145199203	0.0463249551104745	0.0517974690771556	0.0478397373476615	0.0516949663157793	0.0479579001561582	0.0460889744475027	0.0460889744475027	0.0299970096532867	0.0309473132971059	0.0291245446164443	0.0322156778500543	0.0470297843654016	0.0520009199024081	0.0411495208313001	0.0420489781217851	0.0410629432557301	0.0445386586509407	0.0409077558145569	0.0503810467468076	0.0426190777242223	0.0509318822832417	0.0469720903091936	0.0509117884249318	0.0406802069706896	0.060105873713263	0.0399503200680868	0.0435000111800851	0.0469864855583352	0.0488930021277555	0.0488930021277555	0.0476905137817462	0.0485170687711942	0.048471182605442	0.0319890854988353	0.0316755430504343	0.0376454841798938	0.0482745040786478	0.0537286104378825	0.0576711569870551
DDA3937_RS00020	DDA3937_RS00020	ATPase RavA	0.0367079846116087	0.0367079846116087	0.030891411372346	0.0310780954197602	0.0348047465864389	0.0312016760402005	0.0331929746134538	0.0316649745449088	0.0304583438055597	0.0304583438055597	0.0190149503233686	0.020093515645964	0.0187237076107831	0.0259553683671782	0.0298809608942552	0.0307274931299683	0.0318387572893823	0.0297794802874212	0.0286141858908887	0.0304695208159494	0.0311961317026085	0.0249999240650957	0.0277640513507137	0.0326117908593846	0.0302466340068753	0.0314028022913877	0.0275557060673302	0.0405066629630642	0.0298703922449172	0.0282944154779783	0.0270655809110514	0.0320031993244642	0.0320031993244642	0.0321596670180055	0.0312808009914683	0.0315634776145823	0.0202849033283066	0.0198420067139042	0.0233034085557143	0.0324038222313656	0.0321823638293698	0.0348679336404227
DDA3937_RS00025	DDA3937_RS00025	low affinity potassium transporter Kup	0.0367297115001342	0.0367297115001342	0.0331095553984348	0.0323769351521705	0.036066185810122	0.033265981073488	0.0364393928805233	0.0339711173753048	0.0306814990183759	0.0306814990183759	0.0934291658357423	0.0797201286148441	0.0846848394706715	0.0339075350773917	0.0213545703200233	0.0356176566766463	0.0272904219016003	0.0278150976497471	0.0330068401106517	0.0307838539894294	0.0331195683324459	0.03092853083296	0.0299660274823894	0.040854036719442	0.0325913468123573	0.0316579452849113	0.0282216552621915	0.0415537786961683	0.0321200305280221	0.0295144785980019	0.0256288889157517	0.0331444532599318	0.0331444532599318	0.0347116031522647	0.0340482484654927	0.0339109463811115	0.0796325836959116	0.0847824531321415	0.122616064938163	0.0355311280202775	0.037216389541594	0.0408097696674789
DDA3937_RS00030	DDA3937_RS00030	D-ribose pyranase	0.0864499484954697	0.0864499484954697	0.0750588471489063	0.0722612888343532	0.0794822156859672	0.0756129316625279	0.08104568364246	0.081780417858709	0.0734188274208353	0.0734188274208353	0.0886071403443319	0.0871535503905187	0.0721783121990991	0.0895492179196493	0.0633418902685331	0.0872621422933769	0.0678931074688058	0.062991180828069	0.0756763828526218	0.0809699201677952	0.0667918371270682	0.0735913801060473	0.0717816382434333	0.109049908045001	0.0757379542399208	0.0636744307750888	0.0658685742457121	0.105786887820732	0.0776887203072637	0.0589074618303983	0.0683579552721034	0.0776120961106308	0.0776120961106308	0.0777711584020067	0.0804446832092262	0.0780281519424689	0.0784206109741962	0.0826261075348365	0.104304435533737	0.0825438917727964	0.0800797629097461	0.0949623439158349
DDA3937_RS00035	DDA3937_RS00035	ribose ABC transporter ATP-binding protein RbsA	0.0573193463679025	0.0573193463679025	0.050165994634677	0.0497087859882899	0.0541142301394811	0.052481071495749	0.054950490898268	0.0534441289700086	0.0482370991971021	0.0482370991971021	0.0496093738743657	0.0524956227904967	0.0475191751767694	0.0362141193142205	0.0464510051278806	0.0533915739684196	0.0462346934663842	0.0498515085691285	0.0512001857352655	0.0488635355038224	0.0478512562293782	0.0529135584832678	0.0513179629952283	0.0656070149411591	0.0523449868481759	0.057899607526091	0.0506836974214543	0.074015133409642	0.0536254144678177	0.0488154920144835	0.0510448742960305	0.0499620887513292	0.0499620887513292	0.052081852205375	0.0519018819313421	0.0509109033963498	0.0562231828648245	0.0497117100844467	0.0768469506545687	0.0528931059205105	0.0538054673373784	0.0528716409301981
DDA3937_RS00040	DDA3937_RS00040	ribose ABC transporter permease	0.0564553488238713	0.0564553488238713	0.0499592382528139	0.0499731289932492	0.0545345117671918	0.0515448801204849	0.0556937860561809	0.0514166440802	0.0477740364493461	0.0477740364493461	0.0481991996886232	0.0532494203885122	0.0490599579860768	0.0423640579373969	0.0497240989042169	0.0454370506659227	0.0524835808121612	0.0478963383384973	0.0473712437626574	0.0490104026675694	0.0557913537835739	0.0586773664590271	0.0544619576506508	0.0353864403832153	0.0607732914213752	0.0594046282989545	0.0505771766901459	0.0755473160951366	0.058112643388757	0.0503166964584019	0.0487335429365827	0.0502648497309972	0.0502648497309972	0.0512630771720582	0.0494855805296146	0.0504103816842376	0.0528893140115305	0.0535491835971293	0.0710851967639012	0.053237033818421	0.0604144533241165	0.0690710786591743
DDA3937_RS00045	DDA3937_RS00045	ribose ABC transporter substrate-binding protein RbsB	0.133762939847624	0.133762939847624	0.109252762890992	0.108888949816494	0.119751285135461	0.113589864818756	0.119556850648693	0.115963271540256	0.111801568678887	0.111801568678887	0.108100868051458	0.121442385085761	0.127646835541135	0.142059475954786	0.101355631071989	0.133334246389091	0.111597430137355	0.120134429557658	0.129667691447006	0.116307085467413	0.113746522747672	0.117682621115243	0.118396423175436	0.154706764670948	0.128306671991351	0.123950958737671	0.111597430137355	0.186162259538544	0.142554865796059	0.12864167364865	0.117216563333953	0.124416450101039	0.124416450101039	0.126094211407043	0.130544770009553	0.128685624109695	0.126650953431116	0.120591884719318	0.165090532448057	0.112148884980496	0.116402326163367	0.132863148067996
DDA3937_RS00050	DDA3937_RS00050	ribokinase	0.0525231809334711	0.0525231809334711	0.0364383051795572	0.0355803050557852	0.0382385661086883	0.0336073117183134	0.0331407942280888	0.0329629829655145	0.0453328692931969	0.0453328692931969	0.0623228280272207	0.0636436057989122	0.0538298841478887	0.0450803055388767	0.0378327608845665	0.0457949197882785	0.0426014236498914	0.036770402175764	0.0517576862181774	0.0386996629858002	0.0302242794786407	0.0353352213127826	0.0398437097200347	0.0334647147421443	0.0401572136165287	0.0299295222881641	0.0395755775425529	0.0636436057989122	0.039998964201354	0.038157344181749	0.0407750184498802	0.0486871218848495	0.0486871218848495	0.0536643206944124	0.0545620334689298	0.0542888637464519	0.0540210855648298	0.051951011781431	0.0730156412903212	0.029795310451834	0.0330347826376633	0.0338620766245022
