locusId	sysName	desc	setATCH97 Time0	setATCH98 Time0	setATCH110 LB	setATCH111 LB	setATCH112 LB	setATCH128 M9	setATCH129 M9	setATCH130 M9	setATCH143 Time0	setATCH144 Time0	setATCH145 PDB	setATCH146 PDB	setATCH147 PDB	setATCH148 Atlantic	setATCH149 Atlantic	setATCH150 Atlantic	setATCH151 Atlantic	setATCH152 Atlantic	setATCH153 Atlantic	setATCH154 Norland	setATCH155 Norland	setATCH156 Norland	setATCH157 Norland	setATCH158 Norland	setATCH159 Norland	setATCH160 Upstate	setATCH161 Upstate	setATCH162 Upstate	setATCH163 Upstate	setATCH164 Upstate	setATCH165 Upstate	setATCH189 Time0	setATCH190 Time0	setATCH191 LB	setATCH192 LB	setATCH193 LB	setATCH194 PDB	setATCH195 PDB	setATCH196 PDB	setATCH197 M9	setATCH198 M9	setATCH199 M9
DDA3937_RS00005	DDA3937_RS00005	FMN-binding protein MioC	0.11744836095794	-0.11744836095794	-0.421897744744596	-0.251913264213371	-0.686769188741219	-0.162264295503173	-0.840229655784213	-0.283128979160352	-0.257841257340739	0.257841257340739	0.356027233517937	-1.08769921301148	0.0856735253542018	-1.52679163065606	-1.03325865114581	0.314912544219214	0.342326859477323	-0.913409420778811	-1.13361653242299	-0.98946933250783	-1.83005383210193	-1.2573751857521	-1.01053094803566	-1.84009990632249	-0.916679912495944	-0.634546888417814	-0.7773499267007	-0.0859609973728297	-1.11698974075354	0.881133599000371	-0.958826398341571	-0.14660310570246	0.14660310570246	-0.743509099496599	-0.622052086436725	-0.978833473196192	0.707298043645208	-0.15347627914679	0.314589593613507	-0.164179811035474	-0.528164514760885	-0.871576019883039
DDA3937_RS00010	DDA3937_RS00010	transcriptional regulator AsnC	-0.0534137597384259	0.0534137597384259	-0.686554928154692	-0.651268176356583	-0.531425390686841	-1.90800821863144	-1.7068718827559	-2.14760662201872	-0.0265546348701875	0.0265546348701875	-0.798373359508179	-0.70766816356055	-0.917113944506544	-0.925685937447081	-0.448458150878576	-0.467704958406607	-0.53726362756051	-0.696298243456548	-0.407752381210118	-0.41315654068008	-0.461457677713286	-0.51794133599514	-0.614163960224217	-0.677166978538491	-0.076483085804071	-0.438168587648091	-0.466116176877897	-0.340401044819032	-0.506429109603078	-0.482937126996533	-0.358628345955786	0.0121109590117428	-0.0121109590117428	-0.365680184869133	-0.415330419520213	-0.495656884683566	-0.739570521219187	-0.962480442127472	-0.78601812739774	-1.8924092285739	-0.865408588450782	-1.01606638304581
DDA3937_RS00015	DDA3937_RS00015	ATPase RavA stimulator ViaA	-0.0115174704538212	0.0115174704538212	-0.535812665264121	-0.435125173758895	-0.479708099830551	-0.374258385906979	-0.438777385219139	-0.296309096113517	-0.0184006966761494	0.0184006966761494	2.18133741027478	2.02409100912694	2.12719754851837	1.8157865470086	-0.540023533755384	-0.345615188983942	0.12787554919527	-0.0478212331357462	0.276116757127792	-0.136678419328882	0.395331163363025	-0.48154165086736	0.0185559718902839	0.20105984590403	-0.0426386940662837	-0.337383773499257	0.117997795902268	-0.0904634871353327	0.504919373195133	-0.0914791023669279	-0.43824991869891	0.00942451621227569	-0.00942451621227569	-0.254811025534055	-0.34447003561017	-0.335027406778714	2.05636954744378	1.97806599660783	1.99371353721037	-0.316201006336666	-0.487878425648029	-0.380584233348001
DDA3937_RS00020	DDA3937_RS00020	ATPase RavA	0.101838544538285	-0.101838544538285	-0.417882971261429	-0.467324904344272	-0.515118070739287	-0.282747120920932	-0.288990030497026	-0.258690037716765	0.022204148181439	-0.022204148181439	2.48443097108486	2.13373365056369	2.34058334506661	0.816890233819588	-0.392863643388885	0.0641424859723276	-0.498266964167756	-0.329026576553773	0.0541264508456578	-0.275074995176218	-0.178979516711848	0.669288815316472	0.0730815976202903	0.312778227034936	0.0527414620719746	-0.0863945106029771	0.0102124022012298	-0.159867054469013	-0.00391261545408916	-0.0316292806354399	0.105341126476931	0.0632206421309327	-0.0632206421309327	-0.365631158451277	-0.281417470460333	-0.310638745448992	2.29380337931012	2.3209978393367	2.28960635070171	-0.408580558650964	-0.15298875663869	-0.0923119359983211
DDA3937_RS00025	DDA3937_RS00025	low affinity potassium transporter Kup	-0.00281652508226848	0.00281652508226848	-0.714429445386402	-0.642895868168049	-0.653646749803751	-0.554566321894011	-0.660649242993649	-0.552240956380118	0.0540257770506845	-0.0540257770506845	-3.51698518877122	-2.99200114350309	-3.49515814544165	-0.212690080976055	1.19985203567519	-0.453926254908625	0.135633056343638	-0.0295592122501578	-0.468568518424116	-0.2898395257117	-0.377816046429944	-0.186631182734489	-0.206852254956334	-0.454016210437599	-0.204938663049022	-0.0927155267746276	-0.0616355218417421	-0.223825650949113	-0.255983852926827	-0.174729490473996	0.369848377878924	0.0134833738457374	-0.0134833738457374	-0.526003253326177	-0.476518622072597	-0.455456707817646	-2.88816930566937	-3.22369290303112	-3.29330200610735	-0.626543186593421	-0.565707419490373	-0.529946877890691
DDA3937_RS00030	DDA3937_RS00030	D-ribose pyranase	0.0475868376035571	-0.0475868376035571	-0.552788432249891	-0.408135241675287	-0.388579428590147	-0.404976218100343	-0.434828602430646	-0.64098481779192	0.174926036268927	-0.174926036268927	-0.6307923622901	-0.520934496575048	-0.152469493760932	-0.57624827863131	0.111184015404659	-0.551518062687936	-0.0421316078738272	0.185769902629319	-0.325381506809483	-0.657076921537086	0.267225601033278	-0.181043258503406	-0.227300316358225	-0.828383424164696	-0.111498210859986	0.585229848203729	0.0237950208611437	-0.442323156391527	-0.311391296047649	0.581148870230225	-0.107818719867732	0.0927008486424175	-0.0927008486424175	-0.351644590785934	-0.502974841458828	-0.381444095242024	-0.0423108048579657	-0.385719437556855	-0.177869147229419	-0.590183986843902	-0.247583339583965	-0.501566136000354
DDA3937_RS00035	DDA3937_RS00035	ribose ABC transporter ATP-binding protein RbsA	0.0579473492092788	-0.0579473492092788	-0.588222741484961	-0.571481989283761	-0.496970400959415	-0.598051951753492	-0.52516435988782	-0.5836753745806	-0.0770413451890057	0.0770413451890057	-0.0270881605160547	-0.184921504678586	-0.132593975330985	1.4278981663193	-0.311868961753763	-0.272750237142738	-0.157009579162519	-0.533526922397789	-0.408047134532657	-0.315099231881061	-0.0488381036499526	-0.490443683306363	-0.520243911847861	-0.51505346202052	-0.272574615234504	-0.628962992359167	-0.568023843838944	-0.623426005316286	-0.465657806153196	-0.359824170128184	-0.574287632047094	0.0849713349478041	-0.0849713349478041	-0.502714237239259	-0.51266927951635	-0.434100711574718	-0.442053417834586	-0.13162091320844	-0.622100984547612	-0.574386506897547	-0.408167796474682	0.0167057532621744
DDA3937_RS00040	DDA3937_RS00040	ribose ABC transporter permease	0.00604227391040801	-0.00604227391040801	-0.636059372799137	-0.65989816140759	-0.588778644397276	-0.587167985155236	-0.638110617709278	-0.488301823987638	-0.00221328865842096	0.00221328865842096	0.0405029697505732	-0.276803933248628	-0.297080790127283	0.648571452040288	-0.615971147825498	0.296520886306624	-0.678833223445753	-0.423448073667434	-0.155808770668857	-0.368405308642919	-0.65503714611236	-0.895899566236357	-0.776392273904547	1.89766302615306	-0.837943241891027	-0.756108868298728	-0.601260092020635	-0.724824596067187	-0.789144471873708	-0.515510414478865	-0.441844837296484	-0.0844546276293077	0.0844546276293077	-0.437412897707489	-0.325242656598322	-0.390728652457399	-0.213328338908212	-0.406307697465458	-0.363312524743349	-0.592855039075149	-0.816783497173889	-0.911309205827594
DDA3937_RS00045	DDA3937_RS00045	ribose ABC transporter substrate-binding protein RbsB	0.16945566442627	-0.16945566442627	-0.280651819308845	-0.28788237615041	-0.278693988119801	-0.276942798995915	-0.2389200650759	-0.27874035348125	-0.0389965603933504	0.0389965603933504	0.210694213334325	-0.178071464874204	-0.680691250258088	-0.692195025415513	-0.0679064560651454	-0.538371664206958	-0.315484052309417	-0.67863327498653	-0.729063680921779	-0.415758666522498	-0.145806689966935	-0.338565576608461	-0.503247643789303	-0.572492368062835	-0.474652355576065	-0.346831776709586	-0.373760293823297	-0.884941539956746	-0.946343932380973	-0.831967524131215	-0.539792960099613	0.0901134710130158	-0.0901134710130158	-0.393054286166051	-0.546834661900975	-0.487274712834752	-0.068647346949569	-0.0262480560344951	-0.133385717533026	0.0591388421017411	0.135854920522399	-0.0137376976443626
DDA3937_RS00050	DDA3937_RS00050	ribokinase	0.0732444578356226	-0.0732444578356226	0.569398065802524	0.693735735731931	0.698464305661573	1.28602660462385	1.65049696746589	1.52274365088268	0.0309223721496767	-0.0309223721496767	-1.05603300394326	-1.07325629012331	-0.827329066479481	0.18387875908628	0.278922084956884	0.0583918280852256	-0.0871804088285941	0.45939316111161	-0.681141991578064	0.371687130675252	1.85062181734257	0.912471138968765	0.224908057564966	1.91112458177049	0.512311019128838	2.03308169086619	0.159742249813092	-0.340704707300054	0.423863500500671	0.385465431337699	0.0538365938285601	0.0307379819110203	-0.0307379819110203	-0.712309527478297	-0.79519458317078	-0.771320587673999	-0.395132338521778	-0.399435593197337	-0.543805516833694	2.21720432610139	1.6948367294881	1.90391661993593
