locusId	sysName	desc	setATCH200 Time0	setATCH201 Time0	setATCH202 LB	setATCH203 LB	setATCH204 LB	setATCH205 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS00015	HGI48_RS00015	DNA replication/repair protein RecF	0.275395562538014	0.275395562538014	0.218922321919056	0.245819425760956	0.269011556752344	0.328140127019111	0.234171770809012	0.236627559300096	0.300940577034871	0.249597420446232	0.243556752716101	0.396790178699563	0.283672214328533	0.302241621942322	0.324366627545413	0.281018833215375	0.252729453095315	0.380514081520121	0.354495257040585	0.348844145734284	0.356318651745373	0.411073375547504	0.339161490101761	0.47547346810723	0.478408511343543	0.285186065371478	0.239892925783269	0.281362701276149	0.294891173615788	0.271021927041208	0.229474424338602	0.23277864218437	0.318735311481795	0.306958640898438	0.214798468770788	0.230621364851207	0.279188551360059
HGI48_RS00025	HGI48_RS00025	AAA family ATPase	0.086020207460807	0.086020207460807	0.0956998976892275	0.0799821880812958	0.0857353948191857	0.0853375586850736	0.08891810206424	0.0863424605193909	0.11056237824768	0.092347055475999	0.11163500517834	0.112433098788477	0.0933330839570583	0.100750908663977	0.119305476634974	0.119477363650364	0.100700748273847	0.124324113107769	0.112843160578917	0.10938138518369	0.10825835272941	0.13212419086135	0.145729319476486	0.15191821840581	0.160736240773583	0.0873221741748397	0.105219166634284	0.0937897931409317	0.0820909681828155	0.104023581064252	0.0851673612781536	0.103297119738233	0.088654625437169	0.0930984482128385	0.10573140202036	0.0976512171329521	0.0887643021885233
HGI48_RS00035	HGI48_RS00035	MFS transporter	0.101369019680908	0.101369019680908	0.101854602950572	0.099259848824043	0.095887440016358	0.0958058911690253	0.100986331032003	0.0747144174477156	0.115354886302247	0.102721703122296	0.110007935906143	0.102357244320863	0.116578597809738	0.115770636587992	0.12319785887573	0.107806452914995	0.097173725458967	0.128064428492739	0.13225026291383	0.116980144026682	0.121222158859006	0.155764379835622	0.164858288547931	0.151104681095907	0.242063259300778	0.0901846986647606	0.145863090273648	0.1207656296045	0.113800115820378	0.131110272513424	0.114489335892741	0.107002122113273	0.0969999836650455	0.104619840893823	0.113580242674235	0.120029725787909	0.11751627109064
HGI48_RS00040	HGI48_RS00040	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	0.263698701095484	0.263698701095484	0.341226251251963	0.333395934931765	0.349347774581621	0.308623285463487	0.43159520235433	0.219373486890966	0.344139299431944	0.263558668724181	0.365357235281196	0.37993936115953	0.317530372848806	0.339888294946159	0.515478736603688	0.633901778640088	0.355347193644608	0.429352138534274	0.474461140107769	0.438543149985478	0.385267583785941	0.371727849377405	0.596303519883857	0.571884410668273	0.584771285395792	0.379019755380277	0.47527653569498	0.423443247387495	0.364034744915654	0.312956483939271	0.280666290268346	0.390472029592542	0.252533997114395	0.309400788835169	0.3167518345834	0.362553110126226	0.387766907979469
HGI48_RS00045	HGI48_RS00045	oligopeptidase A	0.0947078024126416	0.0947078024126416	0.0923337340444432	0.10133726736331	0.101583416712404	0.0985089834217127	0.093793782964317	0.0941610098350013	0.165105278216535	0.183338434278247	0.158875386619379	0.179350659179494	0.149442456588966	0.178921342789684	0.120353834879497	0.125665037693326	0.102610959730445	0.134547758839879	0.121539784246949	0.101974553882476	0.120313312014902	0.14545311129671	0.161862938265213	0.170236069733674	0.203133912154913	0.11262587633673	0.110306466973996	0.111413112230581	0.147402309208408	0.119605175816786	0.102932353079954	0.0938289833734883	0.0882985845000827	0.110922962769819	0.115158778749607	0.106352579062529	0.106515697806322
HGI48_RS00050	HGI48_RS00050	DUF2623 domain-containing protein	0.345537786598529	0.345537786598529	0.403262720561376	0.362885903584516	0.398592232752733	0.301616629921893	0.363635262551226	0.421486990394523	0.291168489473489	0.336847066916953	0.465882355204547	0.32616103605674	0.411460665544016	0.437829640307911	0.479277653692899	0.518493429423484	0.352001075317093	0.440214279820615	0.492818684724041	0.479262057576353	0.350278489679048	0.290157318815878	0.498330188326714	0.418105689477059	0.566286217080534	0.27168633561346	0.318354603306796	0.432274296483809	0.451006127933547	0.645850692308771	0.398362757774354	0.542179841934124	0.372318933061217	0.562161080501648	0.394689203288953	0.327015750729044	0.303916908532367
HGI48_RS00055	HGI48_RS00055	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.123436797326161	0.123436797326161	0.119873715193132	0.106813068697187	0.108140449196001	0.139402781637592	0.123249544706878	0.0938457484611323	0.108270673891867	0.11926665568946	0.153774103794999	0.149400896546311	0.129143219505142	0.148030765166763	0.158391128728881	0.14604658280433	0.141179823301454	0.162469340617883	0.146331638153181	0.148157663639166	0.13853452301925	0.161857120605616	0.214322981772369	0.217441051918875	0.201002768150651	0.108951375193336	0.161361496072602	0.127665275249508	0.14309079386465	0.127839306867023	0.11326149266409	0.144954975840074	0.113628309289835	0.119643881770534	0.204567377006841	0.282417126721824	0.154866263753925
HGI48_RS00060	HGI48_RS00060	ribonuclease Z	0.126860001388151	0.126860001388151	0.12914336027062	0.137589113806651	0.144616678521622	0.151956094221157	0.141256661020487	0.116347683833882	0.136713504042965	0.14211232209676	0.155224267709989	0.158951837461529	0.160360127096535	0.184559991653148	0.143853124701699	0.18929036816389	0.164075029728822	0.209247030896871	0.19335958066904	0.168620284705884	0.133341261992384	0.228754106137857	0.272295162737597	0.223654884534838	0.204584929239226	0.154538981795382	0.197822001788739	0.152511190797405	0.134935489299157	0.170455491889527	0.152886890131366	0.148144518371199	0.145766117974922	0.141678050533274	0.149487371106915	0.192961477395634	0.157041185204208
HGI48_RS00065	HGI48_RS00065	glutathione-disulfide reductase	0.0816318399777885	0.0816318399777885	0.0886546868559536	0.0962486908995601	0.11140336779469	0.102965271586719	0.0986649664666883	0.0869744175793007	0.103421972777816	0.0934207251844873	0.101259045807808	0.0995489818130204	0.106509240283463	0.110656120679305	0.142084517521432	0.140930780328422	0.102905278607499	0.13234898650254	0.134060368405884	0.0929152839286444	0.120330071233201	0.123113591176056	0.167323706630697	0.151104126322786	0.173450942151647	0.0996884259989892	0.103163403281286	0.0931924981009865	0.126921495950966	0.11906894562238	0.118411953833439	0.0996526894160884	0.0953787292693282	0.112216331691915	0.112959218884693	0.117260495694783	0.133238987046179
HGI48_RS00070	HGI48_RS00070	MBOAT family protein	0.0972835754077232	0.0972835754077232	0.118850642067099	0.11530123103354	0.116695961520966	0.152752968986944	0.131794443910913	0.139334191408732	0.171025461406083	0.168282180960549	0.177024718500987	0.154151215446843	0.167758166081164	0.16606993741058	0.193906350543919	0.200444434458493	0.182107344565464	0.187397353513302	0.163604801813304	0.150649259155166	0.151424178724024	0.171864871933661	0.255815462140627	0.196735808826248	0.252213434157682	0.124951928750424	0.169772600235117	0.141213335434986	0.138656869953242	0.147614341975272	0.126552173508178	0.135847112253199	0.139865833269584	0.144217542371258	0.14698619950872	0.137922909566177	0.183853415699277
