locusId	sysName	desc	setATCH200 Time0	setATCH201 Time0	setATCH202 LB	setATCH203 LB	setATCH204 LB	setATCH205 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS00015	HGI48_RS00015	DNA replication/repair protein RecF	0.885008943107603	-0.885008943107602	-0.804123494885831	-0.128997833532252	0.0835737022025883	2.06303648218101	0.854108539914098	-1.00152736221487	0.33710557099065	-0.0343850914372051	1.11468538733782	-0.388660510790565	1.30062450446844	-2.20862507442647	0.848386159462485	0.646196319255099	-0.540210803669613	-0.864722431661337	0.00833454053210109	0.631377765419257	1.57969783869362	1.6867949676473	0.223165944697518	0.421245630323269	-0.484568879493782	-0.495745672191919	0.79043419435478	-2.04819097746342	-0.638958126638638	-0.147210332077546	-0.595000722606805	1.26287311031336	-0.129798612664017	0.0635963308670681	-0.112011731364251	-0.0359006930884864	1.39501076218771
HGI48_RS00025	HGI48_RS00025	AAA family ATPase	-0.0434368284690027	0.0434368284690044	0.773325185758604	0.112531890180697	-0.46449956800853	-1.23856137038642	0.360707515122653	-0.197151657665221	-0.50039649751481	-1.48313180659475	-1.59371978805689	-0.877046556289089	-0.338757078998644	-1.3055460607472	-0.725734518449715	0.80335538480221	0.533941682720123	0.840547640756721	2.47812532680387	0.295181362471107	0.149085603168369	0.186490059510398	0.106359139470081	-0.467923702508248	-0.0756575154234423	1.64896790248759	-0.490503155827872	0.51749424536762	-0.391096924677091	-1.02557086819337	-0.417656932120404	0.649437132460131	0.885857093722615	-1.03364823399537	-0.917841069145117	-0.475404187329329	-0.0172785774510088
HGI48_RS00035	HGI48_RS00035	MFS transporter	0.124083835949239	-0.124083835949237	-0.445735042804242	-0.909489832299046	0.275957180398833	0.326288110913867	-1.80146436937642	-0.0862229421033983	0.251923993294044	-0.371847125230259	0.870689373965852	0.921251900629403	0.00233812794279609	-0.430471046349746	-0.722817374019532	0.609513391764618	0.774722347250473	-0.443109840179899	0.563472371607657	-0.269514962018248	-0.347367762083874	-1.01673867308535	0.244826733218138	0.0498890891420838	-1.37223807110903	-0.165884177674716	0.538377133958659	1.28469609137213	-2.29476400023892	0.574349115014584	-0.992009263574172	-0.547162074393993	-0.5142166325164	-2.32999920201206	0.761332444487538	0.467181926070101	1.31404302073062
HGI48_RS00040	HGI48_RS00040	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	-1.16616845532295	1.16616845532295	-0.29049322729621	1.11009082762522	-2.64454124164471	1.18788709794081	-0.681534148833996	0.667775752019993	-0.149402738839766	-0.769735655103915	-0.513227627032465	-1.37281811370024	-1.39926737570052	-0.174293201932065	-0.244595155751567	-0.105389043624671	1.69658812376402	-1.34987731240568	-1.79852834066691	-1.13407842052244	-1.53966662002751	0.794327362029921	-1.92481712077124	-1.39582869320773	-1.00427718016472	-2.45121880048097	-1.25511064990667	-0.460987824197317	-1.02840068269262	-0.601961352334302	-0.833117376627838	0.434493832946436	-1.2332861147664	-0.621590827433012	-0.767173769648246	-1.37712864857267	-0.106121905788826
HGI48_RS00045	HGI48_RS00045	oligopeptidase A	-0.0476948416796126	0.0476948416796142	0.802109948042913	-1.19213359586048	-1.1077575467396	-0.64727874053953	0.568060914012563	-2.39230323793977	-6.60570370369559	-7.44141847223343	-6.98366681909913	-6.97101648454109	-8.57314442844026	-6.22123834555648	0.906592214762381	0.604520218592672	-1.50290974613576	-0.170149355450532	0.564221464049303	-0.807065547651739	-2.05353919067877	-0.212526196481233	-1.42744650587336	-0.482179529361766	-0.293408541674965	-2.70519137396497	-1.17805110424744	-1.20791053488294	-1.3705438223794	-2.38631206191276	-1.36626300338385	-1.43519806891557	-1.17275137242125	-2.53075914887125	-2.26031971226155	-0.787125442212643	-1.05501245553947
HGI48_RS00050	HGI48_RS00050	DUF2623 domain-containing protein	0.00845680295428715	-0.00845680295428654	1.42267107870577	1.32843764242688	0.0903995140304622	1.24711662127292	1.07003370026473	0.631243401387252	1.21400691244195	0.0808147604295079	-0.459031349503157	1.50322327275464	1.87402396295545	0.973063258312032	1.32853241049522	-1.22504058791012	0.330523600136745	1.51368026547619	3.01033889742415	0.31196551406716	0.837548461314378	2.89679221516195	0.772307742928335	0.661560740900877	0.586085140467172	0.94697759424262	0.151501741036211	0.26569527987478	1.01322716266952	0.351562958658067	0.540961009673009	0.76007528339556	0.0312453557013197	0.945871759600951	-1.26518093542442	0.708247063113248	0.859280161049214
HGI48_RS00055	HGI48_RS00055	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	-0.181497506188759	0.181497506188761	-1.16887366271128	0.287285113815142	0.00710666894640577	-1.46831011434114	-1.01010993400233	0.552153532537843	0.905839318247082	-0.277424521775258	0.401443947572824	-1.59212374345013	-1.79548460445929	-0.877326582417286	-1.10041932947378	0.890340796544417	0.375947266897014	-1.36457163360532	-0.423158557454782	-0.956628004530113	0.529627412187103	0.563914791293192	-1.27385667636401	0.259830932184533	0.609617138216895	-1.87112068411945	0.149786683437157	-0.606713664034653	1.61922050080821	-1.17363974215212	-0.430258291943879	-0.722934054712812	0.457316882327875	-0.418982447006662	1.046975151445	-0.0425136674160762	-0.527765924743532
HGI48_RS00060	HGI48_RS00060	ribonuclease Z	-0.98003642932659	0.980036429326591	1.169281620951	0.513846344552022	-1.27936989588587	-0.672354728841211	-1.05870930157363	-0.110039358692303	0.743832494083843	0.119409726683447	-0.726731977432364	-0.482287542264328	-0.987937923811709	-0.857848247847882	-0.614757370649572	-1.71728386059921	0.543642645432112	-0.442559347842357	-1.41733062350739	0.648994309833854	-0.865232332168564	-0.981164807304538	0.551592789261131	1.18473895902132	1.43050257304309	0.551353078756477	-0.0336958507250371	-0.544464811512536	0.186123088107038	-0.529019768312421	1.65407060210667	-1.01604228985784	-1.85462890360417	0.0137382931003988	-0.897346290955588	0.304650277948085	0.664878942430638
HGI48_RS00065	HGI48_RS00065	glutathione-disulfide reductase	0.812317020998215	-0.812317020998213	-1.4170305077663	-1.5099556552287	-0.213160519390726	-0.407979996517486	-0.0780100974144013	-0.799701876604019	0.53378113907257	-1.05578013195564	0.12943841291704	0.192534358292323	-0.240315857535833	0.843873792260666	-0.376337079933943	0.850557501183418	0.134831586032747	0.482307179945897	0.763743659672125	-0.509449491893067	-0.707170677621154	-1.96953705593367	-0.151408571108274	0.039414819245956	-1.35652126694849	-1.01422743834378	-2.0946802800825	-1.43079228700266	-1.3144778883461	-0.197316145511722	-1.43282416648441	-2.3832186549978	-2.58905869290138	-0.867523628873318	-1.8252947867012	-1.67446951976521	1.02873377884483
HGI48_RS00070	HGI48_RS00070	MBOAT family protein	0.986219293521613	-0.986219293521611	-1.64479830305518	-1.10541620643997	-1.30406652955176	-0.795498686363118	0.0858763033443322	-0.655690949664644	-0.0404888637193999	-1.58230320976108	-0.276926604538252	-0.798907396689753	-0.951987282410247	-2.06761631534316	-0.584308210053965	-0.402440573949774	-0.576414309979048	-1.0410060444354	-1.16346925514897	-0.85620079161864	-0.958218834572724	0.486223578356689	-0.661636360293317	0.905651939717177	1.75422411692581	-1.4052081416215	-1.13303170972203	-0.584636760125152	-0.664405076362918	-1.30364359465267	-1.40947550725976	0.0763402931136256	-1.53524828221369	0.889998204455161	-1.47227572638139	-2.27690018787948	-0.974293602764749
HGI48_RS00075	HGI48_RS00075	DUF459 domain-containing protein	0.286364699341919	-0.286364699341918	-1.29395124938398	-0.642219865801434	0.880534280920296	-0.984163533748679	-0.378734103677156	-0.0657835601067824	-1.57101650499984	-2.31418095364484	-2.90564888603406	0.0558706814723456	-0.784865951088879	-2.16083006098556	-0.814351852366274	-1.90644717007408	0.896284360180685	0.903892612606576	-1.99394176228006	-0.753503985373366	0.216662267228968	-0.0951455062017286	0.426995226185426	0.294397935436983	-1.27680536935499	-1.14686771303704	-0.38122664255707	-0.0444266225913628	0.156662913258044	0.965583353912236	-0.620967028002393	-0.152796007896063	0.152246643649731	-0.705031546644059	0.257039469515054	-0.359361024868237	-0.556290668369811
HGI48_RS00080	HGI48_RS00080	hypothetical protein	0.567139955878483	-0.567139955878482	0.536757681664931	1.28035841157003	0.77528507196771	1.28963901260473	-0.445179166187836	-1.24326425117794	-0.203852432189482	-1.89155940473031	-1.37977721228697	0.496853450933395	-0.0309728491066	-0.587210424267352	0.232446001075181	0.365981299197031	0.539965210515707	-0.0476884122838282	0.718688059769138	-0.0883803234064466	-0.236500398931641	1.11997293176794	0.393409124583001	-1.03127677275196	0.290453003822777	-0.308399582333448	0.045166219328084	1.07952307328323	2.01481695711918	0.943918442958394	-0.0350011727355793	-1.2534621836824	1.54254722562842	-0.941521854955932	0.896906800356626	-0.285026975838239	-0.121768686236284
HGI48_RS00090	HGI48_RS00090	formyl-CoA transferase	1.07942944091936	-1.07942944091936	-1.34427731702995	0.374230907707307	-0.828203142468088	-1.06856849731329	-0.371689791558851	-0.994380484846401	-1.24064648418716	-0.111645816378574	-0.162268859110453	0.47043144980273	0.450229726904852	-1.48019122082553	-1.0869945192841	-1.58002420134693	0.224695794327465	-2.20764123277838	-0.632544047349496	-0.825304014315712	1.27486142474873	-0.0440768680571428	-0.687472996559524	-0.897677053030613	1.19403139332802	0.114410057605082	0.386401730475627	-0.0498876440342177	-0.410882039749539	-0.800339993080985	-0.0714211920112168	0.294595809648268	-2.02690078497777	0.489108247407385	-0.503185356852157	-0.134266297796377	-0.31167773698707
HGI48_RS00095	HGI48_RS00095	PAS domain-containing protein	0.517894763306232	-0.517894763306232	-0.320000219716188	-0.777910780553799	-1.92618935512066	-1.18234504452066	-1.10131918266686	-0.587281033945641	-0.0797975813901893	-0.507441997524441	-0.76214543633754	-0.171270909767	0.140116987736629	-1.31023210043296	-1.66977456550548	-0.132218111217724	-0.267470610262993	-0.138179670728642	-0.904579762091697	0.857775494356519	-1.00768346142289	0.303632556878408	0.126018090786341	0.157961018163673	-1.08181106727458	0.143564973476475	-0.820796743713528	1.34268276037015	0.0746568315669792	0.576936461000399	-0.664757036627516	-1.06097617309751	-0.212535292262622	-0.850123143348459	-1.26897037586517	-0.147509843090415	-0.410691651401773
HGI48_RS00100	HGI48_RS00100	formyl-CoA transferase	-0.100981874245125	0.100981874245126	-0.158951353266689	-0.00355744356167294	0.735443909911029	0.634185765375481	0.482834128546177	-0.576464073318959	-0.991133483801969	0.323172796757616	0.241844117034884	0.117813327538496	0.812117314077108	0.276941301184886	1.27436631954644	0.524028612206822	0.0101728178365008	-0.0398104309243211	-0.116227641536741	0.591246453619659	0.148253953939702	-0.550693071798954	0.920994693362905	-0.888835880395697	1.81966638398877	0.712950207076836	0.49189063738782	0.38927274932852	-0.307056278442773	-0.192616978207286	-0.636367203907936	0.648545178397632	-0.303487668644985	0.687552234538875	-0.253408258083335	-0.380581989679736	1.1062412321315
HGI48_RS00105	HGI48_RS00105	oxalyl-CoA decarboxylase	0.14832555389728	-0.148325553897278	0.856911046305246	-0.0378428540599472	-0.629250594561609	-1.48594210679225	-0.0582208604266973	0.800774588270784	0.666637374585449	0.793395157620806	-0.072095631202613	0.397206758150217	0.147974884963528	1.23267787575569	-1.64878451868485	-0.67521618745299	-0.304084727053949	-1.54793542504817	1.35337999778149	-2.64722532713819	-0.724924518815157	0.847819017512795	1.32811117616011	-0.806126807490891	2.39803201314729	0.178839650164355	-0.701033165317573	1.02072349006959	-0.252805369538135	1.67840869897084	-0.40706170109147	0.0769824596436553	-0.558190611004436	-0.074663957441428	-0.739456841097565	0.873165502133773	-0.0838434578622797
HGI48_RS00110	HGI48_RS00110	OFA family MFS transporter	0.778163864001442	-0.778163864001441	0.152206255764255	-0.905497537543643	0.341219111357496	1.51405323026881	0.0258935339693284	-0.406427704250901	-0.869092507397085	-1.25443763594708	-1.9504403208587	-2.02124491718642	-0.853487632722633	-0.60622315241514	0.56179573653337	-0.137839495583686	0.581975887267503	-1.21384612533614	-0.171059164485237	-0.976967640215425	0.235195390909946	-2.31500136685048	0.927032488284387	0.76578209896474	1.46105436973508	1.98068114845838	0.934904981457048	-0.0898113481059898	1.18645359216685	-0.35365606630831	0.35636198333765	-1.68001539251016	0.119013981179842	-0.410598856451988	0.659425960274043	0.888609257784514	-0.310446738205167
HGI48_RS00115	HGI48_RS00115	LysR family transcriptional regulator	0.0256153297329869	-0.0256153297329855	-0.850834376829959	-1.73105791646508	-0.17595220527759	-0.451679858512557	-0.956079370822747	0.665412541691977	-0.459675598082649	-2.05895994598662	-1.10826520468309	-1.01516538692589	-0.898707376857611	-1.28594191302485	-1.80532127283274	-1.93130169605278	-1.89179520378323	-2.03415626759402	0.537524872847397	-0.271257290343092	-2.18919767573605	-1.10624310508829	-1.83403660343126	-0.377680877361018	-0.508255312759662	-0.0672941360133652	1.26771312214485	-0.729223817959288	-0.715964492193636	-0.690332593756895	-0.634156731835703	-2.04654114950473	0.737021475980899	-0.405790708594986	0.612557566590642	-0.498235792668422	-1.16549326097347
HGI48_RS00120	HGI48_RS00120	GNAT family N-acetyltransferase	0.216374043283817	-0.216374043283816	-0.37232167158122	-1.17597871155637	-1.12676905104333	0.931243296169695	-0.707731966868817	1.30562475015864	0.581449244385783	0.18532504689161	0.0291357178528265	-0.432298084467118	0.206627499092273	1.31033444565318	-0.213782126037991	-2.13887537598348	0.733723990838265	-2.44441301251985	-1.43384344407141	0.12001362159207	-1.24356374997082	-1.98602995896043	0.140349379386685	-1.63742266230228	1.44008386887188	-0.794472345746648	-0.478417423145663	-0.498458858301918	1.81887730473169	-0.240153270856561	0.463431863061524	0.52601550765564	1.3949430919704	-0.032373416217835	-0.214289549382035	-0.556563046063957	1.55220122255892
HGI48_RS00125	HGI48_RS00125	DUF3861 domain-containing protein	0.038052570720357	-0.0380525707203565	-0.806571966306391	0.455940755672036	-0.619620612238381	-1.97901902933348	-1.43676911229873	0.292180766272759	0.231679697411346	-0.571606184950207	-1.99700850306714	-1.3829710615224	-1.44527160981132	-0.362751771009566	-1.20746093117659	1.44589180615667	1.303444598739	0.0389296037124987	0.661334225376446	-0.188399038059055	-0.897331917374841	0.192145961668161	0.175113320623301	0.272913792661253	-0.507571124783879	0.379576071342336	-0.855250160697988	-0.776387697438852	-2.28414476510534	-0.039228442784469	0.351406702107739	0.301563385013923	-2.08742111138454	0.198176646391577	0.700219007260516	-0.471763396348431	-0.418721324737828
HGI48_RS00130	HGI48_RS00130	glucokinase	-0.637897402197276	0.637897402197278	0.130478178335206	0.959427742512449	0.225821174391693	0.834603297384462	-0.940946861434544	-0.354989220341519	-3.19706934310571	-2.38247380571757	0.00162038616488205	-0.47876128577875	-0.867243758120912	-1.55099587386023	-0.78573498340155	-0.581933664184637	-0.00217312680849126	-2.46405136166092	-2.7259637770213	-1.3871793211328	0.297210522715609	-1.32001570949708	0.752616746077988	-0.442382633692406	-1.02244431557278	1.2442351791872	-0.00980783998552576	0.468729900161164	0.268195212519446	-1.64178588753464	0.44511573585334	0.0191167560379607	-0.702251616233115	-2.02170405059525	0.256265811282122	-2.02720519270522	0.996880728144639
HGI48_RS00135	HGI48_RS00135	alkylhydroperoxidase domain protein	0.508953778446695	-0.508953778446694	-0.302966711961621	-0.955138550848494	1.13862935220128	-0.969100160936038	-1.89355386909361	-0.201312660545183	-0.919249858749814	-0.498076099360725	-0.401443770444067	2.09017773670259	0.120970185391829	0.148580923579248	0.9462687649432	0.306855630873766	-0.0947769358829542	-2.53157655827308	-1.43909496808469	0.850260406567587	0.901032392995361	-3.849113148671	-0.837255912364691	-0.186601514604148	-1.15906680448714	0.303104619336556	-1.27556195890886	0.0895757297529691	0.441060582306839	-0.669558962630548	0.826653746404602	0.380176212882053	-0.591396378424431	-1.666747581667	1.8920623909345	2.42859826642726	0.0889733627244599
HGI48_RS00140	HGI48_RS00140	putative FMN-dependent luciferase-like monooxygenase	0.174086446218436	-0.174086446218436	0.176081844244624	-0.315847995570447	0.554444584903967	0.170387300558614	0.378411244177894	1.09490795274381	-0.120355272994216	0.878931087148554	1.58318028700403	2.09924092222523	-0.284670796329813	3.48206211153189	0.886510285406448	-0.618539471621751	0.499338664951156	0.542986575860263	0.209391820918406	0.142939583721153	-0.694911745204112	1.2376527802096	0.468694931431293	0.940449203785921	0.204044878848607	1.69668669188604	0.746387608511147	0.67187823545178	0.728406694185258	2.53001032784964	-0.305024859488556	-0.474652372239794	1.70225556226258	1.98608127896838	1.90869419936296	0.397445465161637	2.58922465117649
HGI48_RS00145	HGI48_RS00145	ABC transporter ATP-binding protein	1.36834379905999	-1.36834379905998	1.12080009137686	-1.97701681105355	-0.121905409592184	-1.31881093603347	-0.63790673420815	0.942375586612419	-1.3003804763623	-0.781168542934025	0.0442525339331877	-0.0392138916728061	0.282981008925264	0.822654355227379	1.36368141587644	1.24232230736296	0.469682439556845	1.5446790057233	1.55554445597503	1.32994889949119	-0.965413956613784	0.887204375975141	-0.0170675893665315	0.105666373346595	-0.00562223584808001	-0.0560601593651379	0.107568849865149	0.106138797149537	-0.630286751510757	-0.0962189574819326	1.22088881789129	-0.0482871707425669	0.0769864735915731	-0.943096701744136	-1.72465855474995	2.14583055658248	-0.57141239516118
HGI48_RS00150	HGI48_RS00150	ABC transporter permease	0.476284262162763	-0.476284262162761	-1.48954769712382	0.341319429367543	-0.396752178960213	-0.0949708293087178	0.220131107276722	0.313589063492844	-1.82630584862761	0.604294417315837	0.746734038295748	-0.678819769022699	-0.531710159097125	-1.56756512629884	1.82477739212379	0.0535610020035778	0.911111302237023	-0.0465565574471211	0.65543982116727	0.330406380929372	0.821917594394887	-1.11492038193476	-0.807763722290711	-0.975094731376515	-1.25877803696357	-0.217734440397576	-0.541998061214015	-0.950935034935354	-0.313133681116293	-0.725614568810869	0.989275674337801	-0.148391736523745	-1.1651080594178	-0.445948253386579	0.0592189644490898	1.51663788591081	-2.19974989815689
HGI48_RS00155	HGI48_RS00155	ABC transporter permease	2.23094397235962	-2.23094397235962	-0.258177958640896	-0.291322145270287	-0.34983382794985	-0.39006719661872	0.525198843817195	-1.80907636760933	0.908736506394851	0.637907261041527	1.44905690969659	-0.31548069551828	0.674351957480467	1.39192498331058	1.50249229140616	1.52136462454204	1.13501267750504	-0.109512339930163	-0.692153069098872	-0.900054762126026	-0.694087854268789	-0.674360220115046	-1.77555089922363	-0.168625154966377	0.949213577510616	0.322039326231339	-2.28488484293785	-1.3693013488251	-0.64845511680297	1.7023889533359	-1.59564061305227	0.0155755395494408	0.645929202030177	1.54398871290271	-1.56426570802271	1.80725339150952	-0.977844426988542
HGI48_RS00160	HGI48_RS00160	TIGR04028 family ABC transporter substrate-binding protein	0.10014193598855	-0.100141935988548	0.0589390295659286	0.839267907737748	-0.157870743467701	-0.271414709257075	0.740475617044365	-1.26345083380034	-0.0343055246508085	-1.7839123238829	1.12417996094896	0.223316171971922	1.8517402851391	0.114921004397037	-0.109166924253861	-1.25893479933642	-0.856068027902119	0.662743875803226	-2.31238893571128	-0.4664340424411	1.13313997935447	-2.00165911968879	-1.01314459352711	-0.283896246514767	0.993647556067491	0.357916046262595	-0.307479803361849	-1.59004708782523	-1.6996661344605	-0.348458066632444	-1.90908841680712	-0.510418649963831	-1.15686749955125	-0.157930565121983	-1.45727522846437	0.208656438737203	0.569307519640658
