locusId	sysName	desc	setATCH200 Time0	setATCH201 Time0	setATCH202 LB	setATCH203 LB	setATCH204 LB	setATCH205 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS00015	HGI48_RS00015	DNA replication/repair protein RecF	0.355054751548529	-0.355054751548529	-0.462814689393969	-0.299968974466709	-0.373946442868753	0.368881335501128	-0.0269568335046633	-0.566834504304368	-0.0330097111758194	-0.138570054426585	0.159539642048568	-0.0609904911923724	0.285151717261198	-0.807712564797454	0.0213386424926307	-0.0817738744347483	-0.407702763958244	-0.435212747648714	-0.479069203970356	-0.293693229657414	0.542100252568983	0.946167127154456	-0.250826937350375	0.0142144387137852	-0.548545428611545	-0.418952549282227	-0.12422914840989	-1.02694129792304	-0.592614072763148	-0.336145034360536	-0.382967945927958	-0.0839015694711129	-0.221271320918345	-0.245043322561409	-0.417646351781602	-0.331060206667342	-0.00962870119777648
HGI48_RS00025	HGI48_RS00025	AAA family ATPase	-0.0805874924670276	0.0805874924670276	-0.381699889409766	-0.355275983847409	-0.433140279991875	-0.397779824741413	-0.345597000780996	-0.408528074798817	-0.56537522356254	-0.708770647046778	-0.7961204702923	-0.709016641638892	-0.607034188640006	-0.625176823425384	-0.323194105462762	-0.241847074757569	-0.404539135428312	-0.283259603593609	-0.176148861551682	-0.331482477780084	-0.304707967641093	-0.243829953651655	-0.314507430970643	-0.307510082498919	-0.291749135706631	-0.165822573575083	-0.379932291498523	-0.348767395918222	-0.118002807970296	-0.476350340232032	-0.450072760875184	-0.257858443787697	-0.331385843793649	-0.337902340075387	-0.26766585456544	-0.42622656985106	-0.41571024120798
HGI48_RS00035	HGI48_RS00035	MFS transporter	-0.017038101954685	0.017038101954685	-0.357012562428651	-0.46060493687197	-0.208165243845805	-0.287191659225009	-0.412597835146456	-0.301640304664628	-0.0253837023808376	-0.182614796922687	-0.0283192336090168	-0.0650329629679094	-0.296962105772764	-0.303415616922077	-0.434295495617422	-0.230148510261878	-0.372078854227523	-0.37458169862429	-0.429231435019935	-0.343507710965246	-0.37104278904979	-0.188133964557135	-0.287933893271627	-0.369465626187824	-0.161148913059996	-0.293347272713842	-0.2418837980573	-0.186244926811212	-0.541288222153318	-0.0649694457587033	-0.34514815291046	-0.35261815510207	-0.324285040051295	-0.554747940298129	-0.205855828978526	-0.24886259127136	-0.179043646053237
HGI48_RS00040	HGI48_RS00040	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	-0.348552245671246	0.348552245671246	-0.293888991891929	0.15202888210567	-1.22150886815528	0.124428757646015	-0.212841791929223	-0.0773619423133258	-0.231069383546481	-0.501832317997156	-0.25570729252728	-0.47275685703326	-0.628499898483103	-0.0815397447860802	-0.166073785678522	0.368344248919409	0.373897115386919	-0.614971603276433	-1.11804500744547	-0.568676878678619	-0.731726927419644	-0.0396114398470466	-1.37140785704332	-0.911350498574016	-0.877976861655126	-1.1409840924849	-0.580600816371943	-0.4176460482361	-0.629210322439693	-0.48487699436763	-0.515932590076735	0.117924032204522	-0.773095175298374	-0.496996002927274	-0.522596619760782	-0.681122972483053	-0.13403133184313
HGI48_RS00045	HGI48_RS00045	oligopeptidase A	0.000184930845402498	-0.000184930845402498	-0.432451052302537	-0.581714251393332	-0.580202351726287	-0.604967120009217	-0.57336760184401	-0.514598991432979	-1.90959972041253	-2.04794844832039	-1.8636368565621	-2.05724750810325	-1.96062604846558	-2.18550653021323	-0.281597602528069	-0.419219818693831	-0.563323579265422	-0.391320908153295	-0.453286009391927	-0.347966167883237	-0.794092808380018	-0.655199250384673	-0.785203259783201	-0.499039804959156	-0.716793852246473	-0.801419462807903	-0.673863932895705	-0.623342720627073	-0.744888860190335	-0.732829855665904	-0.613677758453579	-0.614449670682983	-0.584431429467613	-0.749659359787491	-0.829660847545545	-0.577388859061765	-0.648320922677068
HGI48_RS00050	HGI48_RS00050	DUF2623 domain-containing protein	-0.0640988562025457	0.0640988562025457	0.390393274711244	0.187218310567971	-0.330709349028156	0.0940298444807386	0.0506166242061945	0.060920979113078	0.310010974645777	-0.00721127089755891	-0.290907191956378	0.340040150092593	0.522166747399133	0.345967106454981	0.214890479625509	-1.08679194920137	-0.278969449836041	0.367750405291732	0.998064416400401	-0.39146844534389	0.003902219183749	0.661840591438258	-0.220741211161082	-0.0764597205975468	-0.2745036736183	0.00968255339734014	-0.242848617889211	-0.302286271089816	0.253976012577557	0.0283597308993153	-0.123191156996351	0.285563756690472	-0.386433376334696	0.404926894671562	-0.843551001523758	-0.00850362340546074	0.00807330053568212
HGI48_RS00055	HGI48_RS00055	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	-0.0453367932711464	0.0453367932711464	-0.466264567088438	-0.402905895268965	-0.317946397106248	-0.546453400112108	-0.564593131567535	-0.217964522325334	-0.0237083478815343	-0.232587550672828	-0.1705380149883	-0.498805058092828	-0.404769790411144	-0.162120318126433	-0.527306178327719	-0.200931479885797	-0.385884653752554	-0.489645199265468	-0.412551286293851	-0.50533640990217	-0.259420466207583	-0.18190201084562	-0.484063896552414	-0.310057596641877	-0.440077962954904	-0.604396879940572	-0.204867614854935	-0.463942933139474	-0.105919932508826	-0.453037219234774	-0.387780141987007	-0.479280870051172	-0.357357926522311	-0.297402800736825	0.0987258531306114	0.817466976819489	-0.3647617002582
HGI48_RS00060	HGI48_RS00060	ribonuclease Z	0.0104704176371841	-0.0104704176371841	-0.350390596992606	-0.374200863807262	-0.319026177892294	-0.276982724148098	-0.361617221371467	-0.288089862498329	-0.167216144069656	-0.0723153019598128	-0.343052797207001	-0.394915279277332	-0.218222568021418	-0.406135629529363	-0.569446783805922	-0.469660875519995	-0.339775393226356	-0.58632018770607	-0.48673347637192	-0.42932566366211	-0.518588588951065	-0.455197122075987	-0.152679218036515	-0.523819095424405	-0.487839786526344	-0.272354221056615	-0.410836749174976	-0.345238356530799	-0.379757366613566	-0.205716005103471	-0.182524022999321	-0.470671594668783	-0.456866198197786	-0.364734212697084	-0.3726341937793	-0.144616963048023	-0.310489349943386
HGI48_RS00065	HGI48_RS00065	glutathione-disulfide reductase	-0.0596193026998284	0.0596193026998284	-0.352523980225231	-0.385832129017506	-0.242122572150373	-0.439541019807866	-0.315917656116289	-0.320615464548651	-0.0712522895238568	-0.251294288735946	-0.0981080237544742	-0.219688910995051	-0.190653822908224	-0.0735515560553832	-0.437947985853616	-0.260857963278585	-0.340572817578478	-0.240217788132815	-0.381489546551173	-0.335730143243585	-0.397919816394505	-0.547186085464038	-0.532199219086671	-0.700693629886207	-0.595579684105486	-0.431058471473216	-0.507854669825999	-0.472321588304825	-0.417845556269139	-0.431289756521305	-0.457832101529498	-0.491587955373964	-0.516009086277922	-0.445649671155741	-0.551751465086197	-0.488277379911706	-0.303568736351301
HGI48_RS00070	HGI48_RS00070	MBOAT family protein	0.085594076555302	-0.085594076555302	-0.425293245467706	-0.227378738382039	-0.290357207834827	-0.270920406710715	-0.19315345700711	-0.32472107573163	-0.186352254132846	-0.312218981632732	-0.173009160079368	-0.22479953443803	-0.373595101866958	-0.403639927112172	-0.0518678519721201	-0.319684783019642	-0.269638690396292	-0.402638190411924	-0.389405454526745	-0.384601725855624	-0.396134285237939	-0.267360655707709	-0.331819964683501	-0.174874451423327	0.184597286120162	-0.439471717589039	-0.253483956257583	-0.362333803583266	-0.150090368880283	-0.217261146001932	-0.451850135796168	-0.00823849933681942	-0.392219315041671	0.0201919914656559	-0.29345491920972	-0.355626208036854	-0.439743283715185
