locusId	sysName	desc	setATCH200 Time0	setATCH201 Time0	setATCH202 LB	setATCH203 LB	setATCH204 LB	setATCH205 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS00015	HGI48_RS00015	DNA replication/repair protein RecF	0.26130004325376	0.26130004325376	0.229798544640451	0.221230107080402	0.232570424312312	0.208009956084091	0.228471309771256	0.231164323184539	0.203490522940872	0.225925877224967	0.204935194008928	0.216994163223869	0.219059142024001	0.255588788532271	0.206440336122363	0.222358020680115	0.241969168806024	0.247398757953512	0.29376974838483	0.238637854479054	0.202789703703073	0.179831162594292	0.229798544640451	0.210494971420141	0.23551129283155	0.253427582378016	0.225925877224967	0.279532527209312	0.267758411546241	0.249336821976934	0.238637854479054	0.219059142024001	0.223515775518577	0.22718094561236	0.240276622922148	0.240276622922148	0.257833479870678
HGI48_RS00025	HGI48_RS00025	AAA family ATPase	0.0515912352148346	0.0515912352148346	0.0430150068502196	0.0427386457306341	0.044999738796554	0.0474020732918358	0.047083359073698	0.042502990005138	0.0436412992726218	0.0495917387530752	0.0488432310749252	0.0483314524204934	0.0520955262385761	0.0465606248642742	0.0424630184982352	0.0440242357977447	0.0461228138105922	0.0454557035475118	0.0515981279551997	0.0459459027148242	0.0469018581470961	0.043541294918921	0.0445041768606383	0.0431436265569318	0.0423050187866314	0.0453892246573631	0.0458066171914993	0.0448108211655971	0.0452794352381017	0.0492991835706553	0.04627872056714	0.043487219728017	0.0437424419016458	0.0442954020333363	0.0442073590227459	0.0469275923487859	0.0548217208379794
HGI48_RS00035	HGI48_RS00035	MFS transporter	0.0856345544054132	0.0856345544054132	0.0714257722811364	0.0731416963028422	0.0712725137892833	0.0770103802863198	0.0799658352337091	0.0692878830744118	0.0647243060698207	0.0727145261110134	0.0679422087613686	0.069189355345596	0.0802306593064289	0.071975533902508	0.0727566938638375	0.0733160494678788	0.0764121971553504	0.0776308810210822	0.0922992987757468	0.0769550970349393	0.0796402256505986	0.071776760990802	0.0738515386355845	0.0730984233999943	0.068613218939955	0.0782154613433637	0.0739884103064142	0.0720156194246747	0.0841525649239074	0.0743126050003639	0.0753277929353015	0.0742658718249571	0.07292657633296	0.0779792159660755	0.0727566938638375	0.0750309859198233	0.0858673110651982
HGI48_RS00040	HGI48_RS00040	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	0.337050419548834	0.337050419548834	0.269036382647982	0.244471302462418	0.352405367907791	0.267075604901043	0.290765231557179	0.252231252483774	0.25827139665674	0.300199126193492	0.273190664226595	0.290765231557179	0.334365731277611	0.261607699584437	0.261607699584437	0.24567086735496	0.246905663760908	0.315295640907699	0.43032782961611	0.311204239822529	0.334365731277611	0.265186512613109	0.375111109895159	0.31963177994085	0.311204239822529	0.375111109895159	0.307336461788105	0.290765231557179	0.329137500068186	0.315295640907699	0.300199126193492	0.255153015401957	0.311204239822529	0.293757501089538	0.300199126193492	0.31963177994085	0.324236623203659
HGI48_RS00045	HGI48_RS00045	oligopeptidase A	0.0563199178014466	0.0563199178014466	0.047864521115049	0.0495755658833297	0.0512999325405177	0.0549716726478995	0.0548813476020723	0.0479005907660046	0.0685685867726316	0.0799077104360052	0.0723213996941691	0.0777224557017068	0.0850217111100879	0.0792479125496858	0.0462568402206886	0.0505271161530725	0.0527753130492953	0.0513333311282359	0.0611863268522009	0.0507311228734616	0.058598490198446	0.0529471327895734	0.0550626416309783	0.0496469082286043	0.0514848656724212	0.0588075258882038	0.0542451025946835	0.0527374667917095	0.0585098316543006	0.0580176469320959	0.0530243012137597	0.0521479551037144	0.0511344192863581	0.0539491654400932	0.0559848843816114	0.0536194300125994	0.064343278912024
HGI48_RS00050	HGI48_RS00050	DUF2623 domain-containing protein	0.330764708805701	0.330764708805701	0.236348643292931	0.245734402073679	0.283670198059205	0.272212863650079	0.276515841216097	0.24815637294265	0.23454417369922	0.270184666151039	0.278801251559042	0.245734402073679	0.256363491752528	0.242349987041166	0.244574561868264	0.353282779038355	0.288983941376821	0.253455683235493	0.252069406568247	0.301228640740175	0.281183834450255	0.23282572279527	0.281183834450255	0.264538011919125	0.272212863650079	0.281183834450255	0.286267582950991	0.286267582950991	0.268232282486831	0.281183834450255	0.276515841216097	0.249421648271653	0.286267582950991	0.24344687465918	0.330076767716197	0.274321558860046	0.316276018392534
HGI48_RS00055	HGI48_RS00055	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.113500359281157	0.113500359281157	0.0968916191907593	0.0954313354980016	0.0966905144273302	0.108732601054221	0.109965294335612	0.0899574352511213	0.0855664148463647	0.0973000373381651	0.0927280774573623	0.10126981372182	0.10907867655081	0.0921691769474594	0.0983588982721419	0.0962943514477213	0.101394932627866	0.105667638097342	0.121501297229091	0.10597251204272	0.102422444921049	0.094785883921219	0.102422444921049	0.0953377818940436	0.0966905144273302	0.112031167877795	0.096992941455848	0.101774648873267	0.099706143473517	0.108222341812127	0.100654828028056	0.10126981372182	0.0971971463432357	0.0968916191907593	0.0898196890867813	0.0791888481556444	0.119390374752659
HGI48_RS00060	HGI48_RS00060	ribonuclease Z	0.0702487844901149	0.0702487844901149	0.0586347967672371	0.0589360894722456	0.0601271568780351	0.0631567686493313	0.0649052472233524	0.0567950756732681	0.0548122372683845	0.0582791360887668	0.0599835865309299	0.0613926888720036	0.0646659514405699	0.0606181581256937	0.0617708492324238	0.063874889608652	0.0623308542386787	0.0673364681310351	0.0771076307464897	0.0646320912954957	0.0680000498696192	0.0628857242010046	0.0588275927502877	0.0623594893159801	0.0607946842546144	0.0639713689724813	0.0633713809540562	0.061472795862132	0.0663538860937241	0.0632177427929939	0.0595857523024571	0.0628262230118211	0.0618809519293555	0.0612076953524858	0.0622453186940121	0.0601753891855171	0.0731347769128476
HGI48_RS00065	HGI48_RS00065	glutathione-disulfide reductase	0.0643304305720942	0.0643304305720942	0.0533862429592388	0.0537786235682057	0.0537453705424414	0.0598560177961643	0.0583955541392628	0.052061702984857	0.0488866227406495	0.0552938751012089	0.0516199505273204	0.0536133781280037	0.0584449818794211	0.0511328031186518	0.0544837352859871	0.0552557641828153	0.0567346582052963	0.0562069983755149	0.0681557793459067	0.0574684156864756	0.0599946235356687	0.0585444134442051	0.0586446209749546	0.0592891079741654	0.0567778913122246	0.0605927983715689	0.0590793852444947	0.0576996893717121	0.0609766468502935	0.060887114580135	0.0579353304748137	0.0574684156864756	0.0571294203461308	0.0567995660372849	0.0592100684916703	0.0595560482487944	0.0664308753986214
HGI48_RS00070	HGI48_RS00070	MBOAT family protein	0.115471944794254	0.115471944794254	0.0987091450376941	0.0943170674773929	0.0988143373494232	0.104338087821012	0.103010306342955	0.094738311945487	0.0910581751776317	0.10200312835846	0.0954331636441542	0.0975873952087717	0.111298067492241	0.100234061696586	0.0908524753443215	0.101880475847081	0.101396799583406	0.106339128021975	0.124181357350903	0.105749363487355	0.109024398144232	0.0994573076929777	0.101516690887601	0.095082457795963	0.0867870438404627	0.110398903506554	0.100923926466636	0.102126486743955	0.103664251518085	0.104892125461043	0.105174312354875	0.0933446215213689	0.100807352084185	0.09272483102055	0.101041152652162	0.104752336529499	0.125363590894152
HGI48_RS00075	HGI48_RS00075	DUF459 domain-containing protein	0.0586216477931253	0.0586216477931253	0.0484767762920162	0.0486828171640629	0.0488060959475349	0.0540812636089933	0.0526762351276572	0.0477387364174347	0.0482165325380379	0.053376718362325	0.0508944729487055	0.0504619632333182	0.0581098897821664	0.0518653622994718	0.0495666312144403	0.0509861996512761	0.0500606408682779	0.0520330529768174	0.0630629607558162	0.0530581023511564	0.0530766052191661	0.0489058531544882	0.0510477903120606	0.0467019327831966	0.0489939815254329	0.0521348910279634	0.050653662234632	0.0494600423095294	0.0514890573691588	0.0535297072012687	0.0496608291882639	0.0498518897792107	0.0484050955611285	0.0491726386123363	0.0502164594955225	0.0504912288640328	0.0567971958862141
